block_size,compression_ratio_actual,compression_ratio_target,has_bias,in_features,layer,method,module_type,name,out_features,params_original,params_structured,rank,relative_weight_error,terms
64,8.0,8.0,False,1536,24,monarch_like,up_proj,model.layers.24.mlp.up_proj,8960,13762560,1720320,48,0.9578826059692555,2
,16.187895212285458,16.0,False,1536,24,low_rank,up_proj,model.layers.24.mlp.up_proj,8960,13762560,850176,81,0.9375259890109512,
16,16.0,16.0,False,1536,24,block_circulant,up_proj,model.layers.24.mlp.up_proj,8960,13762560,860160,0,0.9682604317430059,
64,16.0,16.0,False,1536,24,monarch_like,up_proj,model.layers.24.mlp.up_proj,8960,13762560,860160,24,0.9662300318248759,2
,2.0131061598951505,2.0,True,1536,24,low_rank,v_proj,model.layers.24.self_attn.v_proj,256,393216,195328,109,0.662067910568351,
16,16.0,2.0,True,1536,24,block_circulant,v_proj,model.layers.24.self_attn.v_proj,256,393216,24576,0,0.9683322858785403,
64,6.0,2.0,True,1536,24,monarch_like,v_proj,model.layers.24.self_attn.v_proj,256,393216,65536,64,0.9583015641758497,2
,4.063492063492063,4.0,True,1536,24,low_rank,v_proj,model.layers.24.self_attn.v_proj,256,393216,96768,54,0.8248303688853952,
16,16.0,4.0,True,1536,24,block_circulant,v_proj,model.layers.24.self_attn.v_proj,256,393216,24576,0,0.9683322858785403,
64,6.0,4.0,True,1536,24,monarch_like,v_proj,model.layers.24.self_attn.v_proj,256,393216,65536,64,0.9583015641758497,2
,8.126984126984127,8.0,True,1536,24,low_rank,v_proj,model.layers.24.self_attn.v_proj,256,393216,48384,27,0.9058608295298661,
16,16.0,8.0,True,1536,24,block_circulant,v_proj,model.layers.24.self_attn.v_proj,256,393216,24576,0,0.9683322858785403,
64,8.0,8.0,True,1536,24,monarch_like,v_proj,model.layers.24.self_attn.v_proj,256,393216,49152,48,0.9585513001312618,2
,16.87912087912088,16.0,True,1536,24,low_rank,v_proj,model.layers.24.self_attn.v_proj,256,393216,23296,13,0.9509654958001892,
16,16.0,16.0,True,1536,24,block_circulant,v_proj,model.layers.24.self_attn.v_proj,256,393216,24576,0,0.9683322858785403,
64,16.0,16.0,True,1536,24,monarch_like,v_proj,model.layers.24.self_attn.v_proj,256,393216,24576,24,0.9640587919923845,2
,2.0018618506795756,2.0,False,8960,25,low_rank,down_proj,model.layers.25.mlp.down_proj,1536,13762560,6874880,655,0.574080942378427,
16,16.0,2.0,False,8960,25,block_circulant,down_proj,model.layers.25.mlp.down_proj,1536,13762560,860160,0,0.9682577948937158,
64,35.0,2.0,False,8960,25,monarch_like,down_proj,model.layers.25.mlp.down_proj,1536,13762560,393216,64,0.9928354134576721,2
,4.009845603043186,4.0,False,8960,25,low_rank,down_proj,model.layers.25.mlp.down_proj,1536,13762560,3432192,327,0.7723974905820749,
16,16.0,4.0,False,8960,25,block_circulant,down_proj,model.layers.25.mlp.down_proj,1536,13762560,860160,0,0.9682577948937158,
64,35.0,4.0,False,8960,25,monarch_like,down_proj,model.layers.25.mlp.down_proj,1536,13762560,393216,64,0.9928354134576721,2
,8.044291485859643,8.0,False,8960,25,low_rank,down_proj,model.layers.25.mlp.down_proj,1536,13762560,1710848,163,0.8784724265597169,
16,16.0,8.0,False,8960,25,block_circulant,down_proj,model.layers.25.mlp.down_proj,1536,13762560,860160,0,0.9682577948937158,
64,35.0,8.0,False,8960,25,monarch_like,down_proj,model.layers.25.mlp.down_proj,1536,13762560,393216,64,0.9928354134576721,2
,16.187895212285458,16.0,False,8960,25,low_rank,down_proj,model.layers.25.mlp.down_proj,1536,13762560,850176,81,0.9348272355042386,
16,16.0,16.0,False,8960,25,block_circulant,down_proj,model.layers.25.mlp.down_proj,1536,13762560,860160,0,0.9682577948937158,
64,35.0,16.0,False,8960,25,monarch_like,down_proj,model.layers.25.mlp.down_proj,1536,13762560,393216,64,0.9928354134576721,2
,2.0018618506795756,2.0,False,1536,25,low_rank,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,6874880,655,0.5761195777506012,
16,16.0,2.0,False,1536,25,block_circulant,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,860160,0,0.9683121878475801,
64,6.0,2.0,False,1536,25,monarch_like,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,2293760,64,0.9573761108828827,2
,4.009845603043186,4.0,False,1536,25,low_rank,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,3432192,327,0.7659280812316105,
16,16.0,4.0,False,1536,25,block_circulant,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,860160,0,0.9683121878475801,
64,6.0,4.0,False,1536,25,monarch_like,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,2293760,64,0.9573761108828827,2
,8.044291485859643,8.0,False,1536,25,low_rank,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,1710848,163,0.8698521136535762,
16,16.0,8.0,False,1536,25,block_circulant,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,860160,0,0.9683121878475801,
64,8.0,8.0,False,1536,25,monarch_like,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,1720320,48,0.9578827029084868,2
,16.187895212285458,16.0,False,1536,25,low_rank,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,850176,81,0.9269064318959909,
16,16.0,16.0,False,1536,25,block_circulant,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,860160,0,0.9683121878475801,
64,16.0,16.0,False,1536,25,monarch_like,gate_proj,model.layers.25.mlp.gate_proj,8960,13762560,860160,24,0.9660294774826491,2
,2.0131061598951505,2.0,True,1536,25,low_rank,k_proj,model.layers.25.self_attn.k_proj,256,393216,195328,109,0.40748101762297145,
16,16.0,2.0,True,1536,25,block_circulant,k_proj,model.layers.25.self_attn.k_proj,256,393216,24576,0,0.9683695996749148,
64,6.0,2.0,True,1536,25,monarch_like,k_proj,model.layers.25.self_attn.k_proj,256,393216,65536,64,0.9581836440156221,2
,4.063492063492063,4.0,True,1536,25,low_rank,k_proj,model.layers.25.self_attn.k_proj,256,393216,96768,54,0.5945859275381052,
16,16.0,4.0,True,1536,25,block_circulant,k_proj,model.layers.25.self_attn.k_proj,256,393216,24576,0,0.9683695996749148,
64,6.0,4.0,True,1536,25,monarch_like,k_proj,model.layers.25.self_attn.k_proj,256,393216,65536,64,0.9581836440156221,2
,8.126984126984127,8.0,True,1536,25,low_rank,k_proj,model.layers.25.self_attn.k_proj,256,393216,48384,27,0.7435744060887167,
16,16.0,8.0,True,1536,25,block_circulant,k_proj,model.layers.25.self_attn.k_proj,256,393216,24576,0,0.9683695996749148,
64,8.0,8.0,True,1536,25,monarch_like,k_proj,model.layers.25.self_attn.k_proj,256,393216,49152,48,0.9584439971280545,2
,16.87912087912088,16.0,True,1536,25,low_rank,k_proj,model.layers.25.self_attn.k_proj,256,393216,23296,13,0.8541988029292367,
16,16.0,16.0,True,1536,25,block_circulant,k_proj,model.layers.25.self_attn.k_proj,256,393216,24576,0,0.9683695996749148,
64,16.0,16.0,True,1536,25,monarch_like,k_proj,model.layers.25.self_attn.k_proj,256,393216,24576,24,0.9637031330949495,2
,2.0,2.0,False,1536,25,low_rank,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,1179648,384,0.4949803698916433,
16,16.0,2.0,False,1536,25,block_circulant,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,147456,0,0.9681335031513051,
64,6.0,2.0,False,1536,25,monarch_like,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,393216,64,0.9553176681263271,2
,4.0,4.0,False,1536,25,low_rank,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,589824,192,0.6951928663541874,
16,16.0,4.0,False,1536,25,block_circulant,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,147456,0,0.9681335031513051,
64,6.0,4.0,False,1536,25,monarch_like,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,393216,64,0.9553176681263271,2
,8.0,8.0,False,1536,25,low_rank,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,294912,96,0.8147752772079584,
16,16.0,8.0,False,1536,25,block_circulant,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,147456,0,0.9681335031513051,
64,8.0,8.0,False,1536,25,monarch_like,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,294912,48,0.9556668768063376,2
,16.0,16.0,False,1536,25,low_rank,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,147456,48,0.8842899251518435,
16,16.0,16.0,False,1536,25,block_circulant,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,147456,0,0.9681335031513051,
64,16.0,16.0,False,1536,25,monarch_like,o_proj,model.layers.25.self_attn.o_proj,1536,2359296,147456,24,0.9618612259237234,2
,2.0,2.0,True,1536,25,low_rank,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,1179648,384,0.41860413681502595,
16,16.0,2.0,True,1536,25,block_circulant,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,147456,0,0.9683529851470173,
64,6.0,2.0,True,1536,25,monarch_like,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,393216,64,0.9573857295356846,2
,4.0,4.0,True,1536,25,low_rank,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,589824,192,0.6079724160481019,
16,16.0,4.0,True,1536,25,block_circulant,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,147456,0,0.9683529851470173,
64,6.0,4.0,True,1536,25,monarch_like,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,393216,64,0.9573857295356846,2
,8.0,8.0,True,1536,25,low_rank,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,294912,96,0.7457003103694757,
16,16.0,8.0,True,1536,25,block_circulant,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,147456,0,0.9683529851470173,
64,8.0,8.0,True,1536,25,monarch_like,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,294912,48,0.9576032422517442,2
,16.0,16.0,True,1536,25,low_rank,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,147456,48,0.8337285752557383,
16,16.0,16.0,True,1536,25,block_circulant,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,147456,0,0.9683529851470173,
64,16.0,16.0,True,1536,25,monarch_like,q_proj,model.layers.25.self_attn.q_proj,1536,2359296,147456,24,0.962860776820003,2
,2.0018618506795756,2.0,False,1536,25,low_rank,up_proj,model.layers.25.mlp.up_proj,8960,13762560,6874880,655,0.588388313678025,
16,16.0,2.0,False,1536,25,block_circulant,up_proj,model.layers.25.mlp.up_proj,8960,13762560,860160,0,0.9682545403472227,
64,6.0,2.0,False,1536,25,monarch_like,up_proj,model.layers.25.mlp.up_proj,8960,13762560,2293760,64,0.9573418399054149,2
,4.009845603043186,4.0,False,1536,25,low_rank,up_proj,model.layers.25.mlp.up_proj,8960,13762560,3432192,327,0.7805820920740438,
16,16.0,4.0,False,1536,25,block_circulant,up_proj,model.layers.25.mlp.up_proj,8960,13762560,860160,0,0.9682545403472227,
64,6.0,4.0,False,1536,25,monarch_like,up_proj,model.layers.25.mlp.up_proj,8960,13762560,2293760,64,0.9573418399054149,2
,8.044291485859643,8.0,False,1536,25,low_rank,up_proj,model.layers.25.mlp.up_proj,8960,13762560,1710848,163,0.8837759314104409,
16,16.0,8.0,False,1536,25,block_circulant,up_proj,model.layers.25.mlp.up_proj,8960,13762560,860160,0,0.9682545403472227,
64,8.0,8.0,False,1536,25,monarch_like,up_proj,model.layers.25.mlp.up_proj,8960,13762560,1720320,48,0.9578600067139121,2
,16.187895212285458,16.0,False,1536,25,low_rank,up_proj,model.layers.25.mlp.up_proj,8960,13762560,850176,81,0.9386810095742333,
16,16.0,16.0,False,1536,25,block_circulant,up_proj,model.layers.25.mlp.up_proj,8960,13762560,860160,0,0.9682545403472227,
64,16.0,16.0,False,1536,25,monarch_like,up_proj,model.layers.25.mlp.up_proj,8960,13762560,860160,24,0.966229408496287,2
,2.0131061598951505,2.0,True,1536,25,low_rank,v_proj,model.layers.25.self_attn.v_proj,256,393216,195328,109,0.5420654399919437,
16,16.0,2.0,True,1536,25,block_circulant,v_proj,model.layers.25.self_attn.v_proj,256,393216,24576,0,0.967965046579478,
64,6.0,2.0,True,1536,25,monarch_like,v_proj,model.layers.25.self_attn.v_proj,256,393216,65536,64,0.9580882776189401,2
,4.063492063492063,4.0,True,1536,25,low_rank,v_proj,model.layers.25.self_attn.v_proj,256,393216,96768,54,0.7638764671121692,
16,16.0,4.0,True,1536,25,block_circulant,v_proj,model.layers.25.self_attn.v_proj,256,393216,24576,0,0.967965046579478,
64,6.0,4.0,True,1536,25,monarch_like,v_proj,model.layers.25.self_attn.v_proj,256,393216,65536,64,0.9580882776189401,2
,8.126984126984127,8.0,True,1536,25,low_rank,v_proj,model.layers.25.self_attn.v_proj,256,393216,48384,27,0.8711991369692824,
16,16.0,8.0,True,1536,25,block_circulant,v_proj,model.layers.25.self_attn.v_proj,256,393216,24576,0,0.967965046579478,
64,8.0,8.0,True,1536,25,monarch_like,v_proj,model.layers.25.self_attn.v_proj,256,393216,49152,48,0.9584095335304134,2
,16.87912087912088,16.0,True,1536,25,low_rank,v_proj,model.layers.25.self_attn.v_proj,256,393216,23296,13,0.9293319589846208,
16,16.0,16.0,True,1536,25,block_circulant,v_proj,model.layers.25.self_attn.v_proj,256,393216,24576,0,0.967965046579478,
64,16.0,16.0,True,1536,25,monarch_like,v_proj,model.layers.25.self_attn.v_proj,256,393216,24576,24,0.9640010062372334,2
,2.0018618506795756,2.0,False,8960,26,low_rank,down_proj,model.layers.26.mlp.down_proj,1536,13762560,6874880,655,0.5853343396557116,
16,16.0,2.0,False,8960,26,block_circulant,down_proj,model.layers.26.mlp.down_proj,1536,13762560,860160,0,0.9682402452815789,
64,35.0,2.0,False,8960,26,monarch_like,down_proj,model.layers.26.mlp.down_proj,1536,13762560,393216,64,0.9928698528773041,2
,4.009845603043186,4.0,False,8960,26,low_rank,down_proj,model.layers.26.mlp.down_proj,1536,13762560,3432192,327,0.77990834705629,
16,16.0,4.0,False,8960,26,block_circulant,down_proj,model.layers.26.mlp.down_proj,1536,13762560,860160,0,0.9682402452815789,
64,35.0,4.0,False,8960,26,monarch_like,down_proj,model.layers.26.mlp.down_proj,1536,13762560,393216,64,0.9928698528773041,2
,8.044291485859643,8.0,False,8960,26,low_rank,down_proj,model.layers.26.mlp.down_proj,1536,13762560,1710848,163,0.884109936834095,
16,16.0,8.0,False,8960,26,block_circulant,down_proj,model.layers.26.mlp.down_proj,1536,13762560,860160,0,0.9682402452815789,
64,35.0,8.0,False,8960,26,monarch_like,down_proj,model.layers.26.mlp.down_proj,1536,13762560,393216,64,0.9928698528773041,2
,16.187895212285458,16.0,False,8960,26,low_rank,down_proj,model.layers.26.mlp.down_proj,1536,13762560,850176,81,0.9394323043724202,
16,16.0,16.0,False,8960,26,block_circulant,down_proj,model.layers.26.mlp.down_proj,1536,13762560,860160,0,0.9682402452815789,
64,35.0,16.0,False,8960,26,monarch_like,down_proj,model.layers.26.mlp.down_proj,1536,13762560,393216,64,0.9928698528773041,2
,2.0018618506795756,2.0,False,1536,26,low_rank,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,6874880,655,0.5741315122329742,
16,16.0,2.0,False,1536,26,block_circulant,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,860160,0,0.9682153042910818,
64,6.0,2.0,False,1536,26,monarch_like,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,2293760,64,0.9574460672024205,2
,4.009845603043186,4.0,False,1536,26,low_rank,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,3432192,327,0.7587822100691729,
16,16.0,4.0,False,1536,26,block_circulant,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,860160,0,0.9682153042910818,
64,6.0,4.0,False,1536,26,monarch_like,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,2293760,64,0.9574460672024205,2
,8.044291485859643,8.0,False,1536,26,low_rank,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,1710848,163,0.8608591110662731,
16,16.0,8.0,False,1536,26,block_circulant,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,860160,0,0.9682153042910818,
64,8.0,8.0,False,1536,26,monarch_like,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,1720320,48,0.9579460255895184,2
,16.187895212285458,16.0,False,1536,26,low_rank,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,850176,81,0.9176962552073918,
16,16.0,16.0,False,1536,26,block_circulant,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,860160,0,0.9682153042910818,
64,16.0,16.0,False,1536,26,monarch_like,gate_proj,model.layers.26.mlp.gate_proj,8960,13762560,860160,24,0.9660178789439603,2
,2.0131061598951505,2.0,True,1536,26,low_rank,k_proj,model.layers.26.self_attn.k_proj,256,393216,195328,109,0.33455059959180405,
16,16.0,2.0,True,1536,26,block_circulant,k_proj,model.layers.26.self_attn.k_proj,256,393216,24576,0,0.9676267607031899,
64,6.0,2.0,True,1536,26,monarch_like,k_proj,model.layers.26.self_attn.k_proj,256,393216,65536,64,0.958160152332363,2
,4.063492063492063,4.0,True,1536,26,low_rank,k_proj,model.layers.26.self_attn.k_proj,256,393216,96768,54,0.5246867434799073,
16,16.0,4.0,True,1536,26,block_circulant,k_proj,model.layers.26.self_attn.k_proj,256,393216,24576,0,0.9676267607031899,
64,6.0,4.0,True,1536,26,monarch_like,k_proj,model.layers.26.self_attn.k_proj,256,393216,65536,64,0.958160152332363,2
,8.126984126984127,8.0,True,1536,26,low_rank,k_proj,model.layers.26.self_attn.k_proj,256,393216,48384,27,0.6980030326143287,
16,16.0,8.0,True,1536,26,block_circulant,k_proj,model.layers.26.self_attn.k_proj,256,393216,24576,0,0.9676267607031899,
64,8.0,8.0,True,1536,26,monarch_like,k_proj,model.layers.26.self_attn.k_proj,256,393216,49152,48,0.9584089038607857,2
,16.87912087912088,16.0,True,1536,26,low_rank,k_proj,model.layers.26.self_attn.k_proj,256,393216,23296,13,0.8202878434090355,
16,16.0,16.0,True,1536,26,block_circulant,k_proj,model.layers.26.self_attn.k_proj,256,393216,24576,0,0.9676267607031899,
64,16.0,16.0,True,1536,26,monarch_like,k_proj,model.layers.26.self_attn.k_proj,256,393216,24576,24,0.9636355076454226,2
,2.0,2.0,False,1536,26,low_rank,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,1179648,384,0.5489530099596616,
16,16.0,2.0,False,1536,26,block_circulant,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,147456,0,0.9682214721162251,
64,6.0,2.0,False,1536,26,monarch_like,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,393216,64,0.9577083409061926,2
,4.0,4.0,False,1536,26,low_rank,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,589824,192,0.7454639507527133,
16,16.0,4.0,False,1536,26,block_circulant,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,147456,0,0.9682214721162251,
64,6.0,4.0,False,1536,26,monarch_like,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,393216,64,0.9577083409061926,2
,8.0,8.0,False,1536,26,low_rank,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,294912,96,0.8585745045951444,
16,16.0,8.0,False,1536,26,block_circulant,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,147456,0,0.9682214721162251,
64,8.0,8.0,False,1536,26,monarch_like,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,294912,48,0.9581375625453016,2
,16.0,16.0,False,1536,26,low_rank,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,147456,48,0.9206173510561603,
16,16.0,16.0,False,1536,26,block_circulant,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,147456,0,0.9682214721162251,
64,16.0,16.0,False,1536,26,monarch_like,o_proj,model.layers.26.self_attn.o_proj,1536,2359296,147456,24,0.965689861981985,2
,2.0,2.0,True,1536,26,low_rank,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,1179648,384,0.3363070805801617,
16,16.0,2.0,True,1536,26,block_circulant,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,147456,0,0.9682528254964897,
64,6.0,2.0,True,1536,26,monarch_like,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,393216,64,0.9573192320194489,2
,4.0,4.0,True,1536,26,low_rank,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,589824,192,0.5268668933297957,
16,16.0,4.0,True,1536,26,block_circulant,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,147456,0,0.9682528254964897,
64,6.0,4.0,True,1536,26,monarch_like,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,393216,64,0.9573192320194489,2
,8.0,8.0,True,1536,26,low_rank,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,294912,96,0.6849889593567404,
16,16.0,8.0,True,1536,26,block_circulant,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,147456,0,0.9682528254964897,
64,8.0,8.0,True,1536,26,monarch_like,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,294912,48,0.9575422918451925,2
,16.0,16.0,True,1536,26,low_rank,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,147456,48,0.7999975376825562,
16,16.0,16.0,True,1536,26,block_circulant,q_proj,model.layers.26.self_attn.q_proj,1536,2359296,147456,0,0.9682528254964897,
