activation_reconstruction_error,added_bits_over_q,added_scalars_over_q,all_requested_components_active,allocation_id,allocation_source,base_codes_padding_bits,base_codes_raw_bits,base_codes_stored_bits,base_scales_padding_bits,base_scales_raw_bits,base_scales_stored_bits,baseline_hessian_energy,both_s_and_l_active,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,cols,comparison_budget_bits,component_scale_labels,component_scale_multipliers,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,fp16_accumulation_rounding_l2,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_decomposition_residual,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_gain_per_added_scalar,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,joint_component_constraint,l_active,layer,lowrank_factors_padding_bits,lowrank_factors_raw_bits,lowrank_factors_stored_bits,lowrank_rank,lowrank_scales_padding_bits,lowrank_scales_raw_bits,lowrank_scales_stored_bits,metadata_padding_bits,metadata_raw_bits,metadata_stored_bits,normalized_hessian_cost,obs_applied,obs_continuous_cost,obs_fp16_rounding_cost_gap,obs_reason,obs_relative_stationarity_continuous,obs_relative_stationarity_stored,obs_rhs_null_residual_max,obs_stored_cost,obs_unique_support_count,payload_bits,payload_ratio,q_active,q_col_block_size,q_reference_bits,q_reference_cost,q_scale_count,rate_cap_strategy,reference_bits,repair_padding_bits,repair_raw_bits,repair_stored_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,rows,s_active,scale_col_block_size,scale_cost_after_continuous,scale_cost_before_continuous,scale_gram_condition,scale_gram_rank,scale_groups_per_row,scale_max_basis_stationarity,scale_multiplier_applied,scale_multiplier_continuous,scale_repair_kind,search_family,selected_within_layer_target,sparse_fraction,sparse_nnz,sparse_scales_padding_bits,sparse_scales_raw_bits,sparse_scales_stored_bits,sparse_support_padding_bits,sparse_support_raw_bits,sparse_support_stored_bits,sparse_values_padding_bits,sparse_values_raw_bits,sparse_values_stored_bits,strategy,support_encoding,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
,,,,"rank=4,nnz=7167",,,,,,,,,True,,,,4612096,,,,,,,1.773673415184021,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,4,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,7167,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=5,nnz=5887",,,,,,,,,True,,,,4612096,,,,,,,1.7046297788619995,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,5,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,5887,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=6,nnz=4607",,,,,,,,,True,,,,4612096,,,,,,,1.6601150035858154,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,6,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,4607,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=7,nnz=3327",,,,,,,,,True,,,,4612096,,,,,,,1.6270579099655151,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,7,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,3327,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=8,nnz=2047",,,,,,,,,True,,,,4612096,,,,,,,1.604543924331665,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,8,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,2047,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=9,nnz=767",,,,,,,,,True,,,,4612096,,,,,,,1.6491024494171143,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,9,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,767,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=10,nnz=0",,,,,,,,,False,,,,4612096,,,,,,,1.6388850212097168,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,10,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,0,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
0.011362667195498943,0,0,True,,,0,4194304,4194304,0,8192,8192,2577.76708984375,,nan,nan,2048,,,,3.992202729044834,0,0.0,0.0,13.687378883361816,0.0,0.0,0.0,3.814697265625e-06,0.0,nan,nan,0.0,0.0,13.68737506866455,0.0,,False,gpt_neox.layers.5.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.010619562129789989,,,,,,,,,,4202496,0.25048828125,True,0,4202496,13.687378883361816,512,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,,,,,,,,,,,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.024511718750000022,0.275,0.026971323415637016,True,0.05651582404971123
0.011236671358346939,0,0,True,,,0,4194304,4194304,0,8192,8192,2577.76708984375,,nan,nan,2048,,,,3.992202729044834,1,0.13509464263916016,0.0,13.552284240722656,0.0,0.0,0.0,-9.5367431640625e-07,0.13509464263916016,nan,nan,0.00987001556619283,0.0,13.552285194396973,0.0,,False,gpt_neox.layers.5.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.010514746886262808,,,,,,,,,,4202496,0.25048828125,True,0,4202496,13.687378883361816,512,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,,13.552647359028574,13.687378233306625,,1,,0.0,0.9898262495007222,0.9898262495007222,global_folded_into_fp16_q_scales,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.024511718750000022,0.275,0.026591842994093895,True,0.05527065694332123
0.0019751929212361574,253952,15872,True,,,0,4194304,4194304,0,262144,262144,2577.76708984375,,nan,nan,2048,,,,3.764705882352941,16384,0.0,0.0,2.4725592136383057,0.0,0.0,0.0,-2.384185791015625e-07,11.21481966972351,4.416117876497728e-05,0.0007065788602396365,0.8193548060071667,0.0,2.4725594520568848,0.0,,False,gpt_neox.layers.5.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.0019183728610548585,,,,,,,,,,4456448,0.265625,True,64,4202496,13.687378883361816,16384,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,64,2.4724707214002417,13.687378233306625,,,32,0.003823353776147582,,,row_x_column_block_fp16_scales,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.009375000000000022,0.275,0.008839817717671394,True,0.0450105257332325
0.002295959973707795,411232,12338,True,,,0,4194304,4194304,0,8192,8192,2577.76708984375,,nan,1.570342440312333,2048,,,,3.636368680598423,0,0.0,0.0,2.7281384468078613,0.0,-21.493865966796875,0.0,3.337860107421875e-06,10.959240436553955,2.6649775398203336e-05,0.0008882509674626321,0.8006821853872879,0.0,13.68737506866455,10.534626007080078,,False,gpt_neox.layers.5.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.0021166679158536594,,,,,,,,,,4613728,0.27499961853027344,True,0,4202496,13.687378883361816,512,,16777216,0,0,0,nan,inactive,-0.8949832254812368,repair_cancellation,nan,inactive,512,True,,,,,,,,,,,selected_endpoint,True,0.011766433715820312,12338,0,0,0,0,213824,213824,0,197408,197408,Q+S,csr_fixed,-3.8146972658470446e-07,0.275,0.007367780432105064,True,0.037229932844638824
0.0011838246136903763,411232,12338,True,,,0,4194304,4194304,0,8192,8192,2577.76708984375,,nan,1.7948301583802402,2048,,,,3.636368680598423,12338,0.0,0.0008017360814847052,1.4040168523788452,0.0,-24.567018508911133,0.0,6.079673767089844e-06,12.283362030982971,2.986966488741871e-05,0.0009955715700261769,0.8974225186324353,0.0,13.68765640258789,12.28337287902832,,False,gpt_neox.layers.5.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.0010893279365002282,True,1.4040139150605013,4.3392326332103437e-07,,3.974436927485727e-15,0.0008486721026292,1.9607926193832997e-15,1.4040143489837646,512,4613728,0.27499961853027344,True,0,4202496,13.687378883361816,512,,16777216,0,0,0,nan,inactive,-0.947325204292815,repair_cancellation,nan,inactive,512,True,,,,,,,,,,,selected_endpoint,True,0.011766433715820312,12338,0,0,0,0,213824,213824,0,197408,197408,Q+S_OBS,csr_fixed,-3.8146972658470446e-07,0.275,0.004988888278603554,True,0.028455862775444984
0.001323445001617074,409600,25600,True,,,0,4194304,4194304,0,8192,8192,2577.76708984375,,1.760233114629278,nan,2048,,,,3.6376554174067497,0,0.0,0.00776402885094285,1.6388850212097168,-24.093257904052734,0.0,0.0,4.291534423828125e-06,12.0484938621521,2.9415268218144776e-05,0.0004706442914903164,0.8802630485226122,12.044600486755371,13.687538146972656,0.0,,True,gpt_neox.layers.5.mlp.dense_4h_to_h,0,409600,409600,10,0,0,0,0,0,0,0.0012715539954457694,,,,,,,,,,4612096,0.27490234375,True,0,4202496,13.687378883361816,512,,16777216,0,0,0,-0.9382242696903624,repair_cancellation,nan,inactive,nan,inactive,512,False,,,,,,,,,,,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-9.76562500000222e-05,0.275,0.005318645387887955,True,0.031209593638777733
0.0013107884442433715,411232,22578,True,,,0,4194304,4194304,0,8192,8192,2577.76708984375,,0.4513962036605225,1.3152884609153765,2048,,,,3.636368680598423,0,0.0,0.007759575266391039,1.6008882522583008,-6.1781768798828125,-18.002111434936523,0.7020905613899231,-7.212162017822266e-06,12.086490631103516,2.9390929283478708e-05,0.0005353215799053731,0.8830390927364247,2.738112688064575,13.686816215515137,8.65416431427002,both_S_and_L_required,True,gpt_neox.layers.5.mlp.dense_4h_to_h,0,327680,327680,8,0,0,0,0,0,0,0.0012420736214421434,,,,,,,,,,4613728,0.27499961853027344,True,0,4202496,13.687378883361816,512,,16777216,0,0,0,-0.5046072262395875,repair_cancellation,-0.827045996756983,repair_cancellation,0.07211488440242912,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,0.0020008087158203125,2098,0,0,0,0,49984,49984,0,33568,33568,Q+S+L,csr_fixed,-3.8146972658470446e-07,0.275,0.005306551232933998,True,0.030403587967157364
0.0013171260943636298,409600,22527,True,,,0,4194304,4194304,0,8192,8192,2577.76708984375,,0.45349115423298425,1.312755372031539,2048,4612096,,,3.6376554174067497,0,0.0,0.007772854063659906,1.604543924331665,-6.207143306732178,-17.968290328979492,0.6812278628349304,-1.7881393432617188e-07,12.082834959030151,2.9499108786694706e-05,0.000536371241578113,0.8827720093083617,2.7629592418670654,13.68746280670166,8.648327827453613,both_S_and_L_required,True,gpt_neox.layers.5.mlp.dense_4h_to_h,0,327680,327680,8,0,0,0,0,0,0,0.0012449099305002949,,,,,,,,,,4612096,0.27490234375,True,0,4202496,13.687378883361816,512,per_layer_exact_Q+L_payload_bits,16777216,0,0,0,-0.5046764753821532,repair_cancellation,-0.8257511983684853,repair_cancellation,0.0696801530491592,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,0.0019521713256835938,2047,0,0,0,0,49168,49168,0,32752,32752,Q+S+L_QL_budget,csr_fixed,-9.76562500000222e-05,0.275,0.005308426450937986,True,0.030401119962334633
0.0013154475018382072,409600,22527,True,,,0,4194304,4194304,0,8192,8192,2577.76708984375,,0.45537064112518877,1.309994689646025,2048,4612096,q+s+l,"{""l"": 1.0010556592045377, ""q"": 0.9987261308187113, ""s"": 0.9974549986161635}",3.6376554174067497,3,0.0,0.007755609229207039,1.6025357246398926,-6.217655181884766,-17.886737823486328,0.6802529096603394,1.0728836059570312e-06,12.084843158721924,2.9504011617973447e-05,0.0005364603879221345,0.8829187283923358,2.7686476707458496,13.654053688049316,8.603973388671875,,True,gpt_neox.layers.5.mlp.dense_4h_to_h,0,327680,327680,8,0,0,0,0,0,0,0.0012433518380724066,,,,,,,,,,4612096,0.27490234375,True,0,4202496,13.687378883361816,512,per_layer_exact_Q+L_payload_bits,16777216,0,0,0,-0.5056290160068714,repair_cancellation,-0.825127028305506,repair_cancellation,0.069687845357439,hessian_orthogonal,512,True,,1.6024643008172565,1.60454374818243,475.3089675966724,3,,1.9753910747956434e-18,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,0.0019521713256835938,2047,0,0,0,0,49168,49168,0,32752,32752,Q+S+L_QL_budget_component_scale,csr_fixed,-9.76562500000222e-05,0.275,0.0053066061809659,True,0.030320676043629646
0.0013093119487166405,411232,22578,True,,same_rank_and_support_as_selected_Q+S+L,0,4194304,4194304,0,8192,8192,2577.76708984375,,0.14643585582883814,1.626779103777082,2048,,,,3.636368680598423,2098,0.0,0.007779595907777548,1.598113775253296,-2.004232406616211,-22.265335083007812,0.09122595191001892,2.9802322387695312e-08,12.08926510810852,2.9397676027421312e-05,0.0005354444639963026,0.8832417960464337,0.9564803838729858,13.686759948730469,11.133214950561523,,True,gpt_neox.layers.5.mlp.dense_4h_to_h,0,327680,327680,8,0,0,0,0,0,0,0.0012399210010475886,True,2.554633989967363,5.811080763251653e-07,,2.0641767362463246e-15,0.00045924249347497085,1.0427653540476296e-15,2.5546345710754395,92,4613728,0.27499961853027344,True,0,4202496,13.687378883361816,512,,16777216,0,0,0,-0.2769680831708031,repair_cancellation,-0.9018589459204851,repair_cancellation,0.013977840395059338,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,0.0020008087158203125,2098,0,0,0,0,49984,49984,0,33568,33568,Q+S_OBS+L,csr_fixed,-3.8146972658470446e-07,0.275,0.0052990661934018135,True,0.03019535355269909
0.00130896654445678,411232,22578,True,,,0,4194304,4194304,0,8192,8192,2577.76708984375,,0.45337788391333456,1.312424578979768,2048,,q+s+l,"{""l"": 1.001187404983927, ""q"": 0.9987283866498615, ""s"": 0.9974831979955857}",3.636368680598423,3,0.0,0.007750293239951134,1.5988448858261108,-6.190724849700928,-17.92072296142578,0.7011370062828064,-2.9206275939941406e-06,12.088533997535706,2.939589817313756e-05,0.0005354120824490967,0.8831883811027074,2.7443366050720215,13.654668807983398,8.610153198242188,,True,gpt_neox.layers.5.mlp.dense_4h_to_h,0,327680,327680,8,0,0,0,0,0,0,0.001240488244361149,,,,,,,,,,4613728,0.27499961853027344,True,0,4202496,13.687378883361816,512,,16777216,0,0,0,-0.5056525848551292,repair_cancellation,-0.8263794438256221,repair_cancellation,0.07211884547724154,hessian_orthogonal,512,True,,1.59881921157335,1.6008881841269427,480.1031645692083,3,,5.574558427331382e-17,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,0.0020008087158203125,2098,0,0,0,0,49984,49984,0,33568,33568,Q+S+L_component_scale,csr_fixed,-3.8146972658470446e-07,0.275,0.005304962396621704,True,0.030324557796120644
,,,,block=32,,,,,,,,,,,,,,,,,,,,1.7764102220535278,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4718592,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,True,,,,,,,,,,,,Q_block_scale,,,0.3,,True,
,,,,block=64,,,,,,,,,,,,,,,,,,,,2.4725592136383057,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4456448,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.3,,True,
,,,,block=128,,,,,,,,,,,,,,,,,,,,3.465097665786743,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.3,,True,
,,,,block=256,,,,,,,,,,,,,,,,,,,,4.264535903930664,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4259840,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.3,,True,
,,,,block=512,,,,,,,,,,,,,,,,,,,,4.924241065979004,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.3,,True,
,,,,"rank=0,nnz=25445",,,,,,,,,False,,,,,,,,,,,2.267376661300659,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,0,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,25445,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=1,nnz=24165",,,,,,,,,True,,,,,,,,,,,1.7989917993545532,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,1,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,24165,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=2,nnz=22885",,,,,,,,,True,,,,,,,,,,,1.6526951789855957,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,2,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,22885,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=3,nnz=21605",,,,,,,,,True,,,,,,,,,,,1.5691787004470825,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,3,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,21605,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=4,nnz=20325",,,,,,,,,True,,,,,,,,,,,1.5045993328094482,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,4,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,20325,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=5,nnz=19045",,,,,,,,,True,,,,,,,,,,,1.4409236907958984,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,5,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,19045,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=6,nnz=17765",,,,,,,,,True,,,,,,,,,,,1.389123797416687,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,6,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,17765,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=7,nnz=16485",,,,,,,,,True,,,,,,,,,,,1.3439316749572754,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,7,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,16485,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=8,nnz=15205",,,,,,,,,True,,,,,,,,,,,1.3045121431350708,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,8,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,15205,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=9,nnz=13925",,,,,,,,,True,,,,,,,,,,,1.2669677734375,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,9,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,13925,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=10,nnz=12645",,,,,,,,,True,,,,,,,,,,,1.229541301727295,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,10,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,12645,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=11,nnz=11365",,,,,,,,,True,,,,,,,,,,,1.2089133262634277,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,11,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,11365,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=12,nnz=10085",,,,,,,,,True,,,,,,,,,,,1.1878740787506104,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,12,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,10085,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=13,nnz=8805",,,,,,,,,True,,,,,,,,,,,1.1697388887405396,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,13,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,8805,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=14,nnz=7525",,,,,,,,,True,,,,,,,,,,,1.1557817459106445,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,14,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,7525,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=15,nnz=6245",,,,,,,,,True,,,,,,,,,,,1.1436642408370972,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,15,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,6245,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=16,nnz=4965",,,,,,,,,True,,,,,,,,,,,1.1344273090362549,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,16,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,4965,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=17,nnz=3685",,,,,,,,,True,,,,,,,,,,,1.1296268701553345,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,17,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,3685,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=18,nnz=2405",,,,,,,,,True,,,,,,,,,,,1.123388648033142,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,18,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,2405,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=19,nnz=1125",,,,,,,,,True,,,,,,,,,,,1.1365339756011963,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,19,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,1125,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=20,nnz=0",,,,,,,,,False,,,,,,,,,,,1.138270616531372,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,20,,,,,,,,,,,,,,,,,5021696,0.29931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,0,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=0,nnz=25087",,,,,,,,,False,,,,5021696,,,,,,,2.283766031265259,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,0,,,,,,,,,,,,,,,,,5021696,0.29931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,25087,,,,,,,,,,Q+S+L_QL_budget,,,0.3,,True,
,,,,"rank=1,nnz=23807",,,,,,,,,True,,,,5021696,,,,,,,1.8069812059402466,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,1,,,,,,,,,,,,,,,,,5021696,0.29931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,23807,,,,,,,,,,Q+S+L_QL_budget,,,0.3,,True,
,,,,"rank=2,nnz=22527",,,,,,,,,True,,,,5021696,,,,,,,1.658811330795288,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,2,,,,,,,,,,,,,,,,,5021696,0.29931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,22527,,,,,,,,,,Q+S+L_QL_budget,,,0.3,,True,
,,,,"rank=3,nnz=21247",,,,,,,,,True,,,,5021696,,,,,,,1.5747826099395752,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,3,,,,,,,,,,,,,,,,,5021696,0.29931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,21247,,,,,,,,,,Q+S+L_QL_budget,,,0.3,,True,
,,,,"rank=4,nnz=19967",,,,,,,,,True,,,,5021696,,,,,,,1.509544014930725,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,4,,,,,,,,,,,,,,,,,5021696,0.29931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,19967,,,,,,,,,,Q+S+L_QL_budget,,,0.3,,True,
,,,,"rank=5,nnz=18687",,,,,,,,,True,,,,5021696,,,,,,,1.446095585823059,,,,,,,,,,,,,,gpt_neox.layers.5.mlp.dense_4h_to_h,,,,5,,,,,,,,,,,,,,,,,5021696,0.29931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,18687,,,,,,,,,,Q+S+L_QL_budget,,,0.3,,True,
